cod_condicao_pagamento;cod_pessoa_cliente;cod_pessoa_representante;dta_emissao;seq_pre_venda;val_total_pre_venda
2;1750;18;17/05/2017 00:00;43179;994,61
2;1750;18;26/05/2017 00:00;43778;670,47
2;1750;18;07/06/2017 00:00;44678;1066,75
2;1750;18;09/06/2017 00:00;45078;509,74
2;1750;18;14/06/2017 00:00;45731;818,74
2;1750;18;23/06/2017 00:00;46787;392,74
2;1750;18;27/06/2017 00:00;47134;404,74
2;1750;18;28/06/2017 00:00;47314;327
2;1750;18;29/06/2017 00:00;47413;327
2;1750;18;30/06/2017 00:00;47630;327
2;1750;18;05/07/2017 00:00;48087;654
2;1750;18;12/07/2017 00:00;48951;404,74
2;1750;18;14/07/2017 00:00;49360;569,74
2;1750;18;19/07/2017 00:00;49889;307,87
2;1750;18;26/07/2017 00:00;50724;899,89
2;1750;18;28/07/2017 00:00;51130;327
2;1750;18;02/08/2017 00:00;51685;828,52
2;1750;18;04/08/2017 00:00;52078;745,66
2;1750;18;08/08/2017 00:00;52425;1367,91
2;1750;18;11/08/2017 00:00;53004;636,74
2;1750;18;16/08/2017 00:00;53189;1174,1
2;1750;1568;31/05/2017 00:00;44130;836,74
2;1756;685;05/04/2017 00:00;39975;57,5
2;1756;1568;02/02/2017 00:00;35351;120,6
2;1758;19;04/01/2017 00:00;33156;1154
2;1758;19;13/01/2017 00:00;33933;1845
2;1758;19;13/01/2017 00:00;33994;186,72
2;1758;1559;29/03/2017 00:00;39532;3940,2
2;1758;3421;14/07/2017 00:00;49244;194,58
2;1758;3421;24/07/2017 00:00;50413;4140,58
2;1765;2182;04/01/2017 00:00;33168;900
2;1765;2182;19/01/2017 00:00;34305;742,5
2;1765;2182;20/01/2017 00:00;34397;379,2
2;1765;2182;25/01/2017 00:00;34744;1199,19
2;1765;2182;02/02/2017 00:00;35397;1569
2;1765;2182;09/02/2017 00:00;36002;734,7
2;1765;2182;15/02/2017 00:00;36411;1213,2
2;1765;2182;22/02/2017 00:00;37029;917,8
2;1765;2182;02/03/2017 00:00;37536;1570,5
2;1765;2182;03/03/2017 00:00;37640;900
2;1765;2182;15/03/2017 00:00;38551;625,53
2;1765;2182;05/04/2017 00:00;40001;252,36
2;1765;2182;05/04/2017 00:00;40002;252,36
2;1765;2182;05/05/2017 00:00;42216;1608,05
2;1765;2182;24/05/2017 00:00;43649;153,36
2;1765;2182;31/05/2017 00:00;44156;164,35
2;1765;2182;08/06/2017 00:00;44809;313,44
2;1765;2182;22/06/2017 00:00;46673;303,63
2;1765;2182;06/07/2017 00:00;48216;229,7
2;1765;2182;19/07/2017 00:00;49880;1025,95
2;1765;2182;03/08/2017 00:00;51963;1211,56
2;1765;2182;09/08/2017 00:00;52642;261,29
2;1765;2182;18/08/2017 00:00;53499;166,68
2;1770;2300;24/02/2017 00:00;37258;114
2;1770;2300;24/02/2017 00:00;37261;143,1
2;1773;1568;07/04/2017 00:00;40208;133,65
2;1773;3049;04/05/2017 00:00;42128;102,79
2;1779;18;27/01/2017 00:00;34948;198
2;1779;18;14/02/2017 00:00;36380;311,34
2;1779;18;14/03/2017 00:00;38427;231,3
2;1779;18;28/03/2017 00:00;39435;730,18
2;1780;2300;27/04/2017 00:00;41618;141,23
2;1780;2300;08/07/2017 00:00;48547;715
2;1781;2481;03/02/2017 00:00;35575;254,04
2;1781;2481;09/02/2017 00:00;35999;360,03
2;1781;2481;16/02/2017 00:00;36578;172,56
2;1781;2481;03/03/2017 00:00;37568;182,74
2;1781;2481;09/03/2017 00:00;38115;160,9
2;1781;2481;30/03/2017 00:00;39579;248,8
2;1781;2481;12/04/2017 00:00;40535;373,28
2;1781;2481;17/05/2017 00:00;43172;328,46
2;1781;2481;31/05/2017 00:00;44164;182,74
2;1781;2481;14/06/2017 00:00;45745;221,61
2;1781;2481;22/06/2017 00:00;46692;162,19
2;1781;2481;06/07/2017 00:00;48322;181,61
2;1781;2481;25/07/2017 00:00;50579;199,28
2;1781;2481;03/08/2017 00:00;51942;188,74
2;1781;2481;17/08/2017 00:00;53396;175,9
2;1783;3049;08/06/2017 00:00;44797;139,68
2;1786;19;05/01/2017 00:00;33229;259,2
2;1786;19;02/02/2017 00:00;35369;1958,26
2;1786;19;09/02/2017 00:00;35984;1360,96
2;1786;19;16/02/2017 00:00;36553;1405,71
2;1786;19;23/02/2017 00:00;37118;2008,65
2;1786;19;22/03/2017 00:00;39095;277,22
2;1786;19;27/04/2017 00:00;41673;2192
2;1788;2300;11/03/2017 00:00;38271;489
2;1788;2300;18/03/2017 00:00;38844;520,2
2;1788;2300;30/03/2017 00:00;39559;495,2
2;1788;2300;10/05/2017 00:00;42562;856,8
2;1790;18;09/01/2017 00:00;33489;610,5
2;1790;18;13/01/2017 00:00;33870;1800
2;1790;18;14/01/2017 00:00;34027;1471,7
2;1790;18;16/01/2017 00:00;34096;655,62
2;1790;18;09/02/2017 00:00;35943;1360
2;1790;18;17/02/2017 00:00;36713;539,65
2;1790;18;24/02/2017 00:00;37300;2043,05
2;1790;18;03/03/2017 00:00;37681;392,4
2;1790;18;17/03/2017 00:00;38788;318
2;1790;18;12/04/2017 00:00;40603;1824
2;1790;18;18/04/2017 00:00;40950;770,71
2;1790;18;28/04/2017 00:00;41754;735,37
2;1792;19;19/01/2017 00:00;34337;31500
2;1792;19;01/02/2017 00:00;35268;5895
2;1792;19;08/02/2017 00:00;35883;12347,88
2;1792;19;18/02/2017 00:00;36773;20400
2;1792;19;21/02/2017 00:00;36955;46690
2;1792;1559;24/05/2017 00:00;43653;10695
2;1792;1559;13/06/2017 00:00;45610;10380
2;1792;1559;05/07/2017 00:00;48112;35627,28
2;1792;3457;19/07/2017 00:00;49831;1428
2;1792;3457;01/08/2017 00:00;51481;21414
2;1792;3457;09/08/2017 00:00;52578;7806,05
2;1792;3457;17/08/2017 00:00;53342;5054,92
2;1795;19;03/01/2017 00:00;33088;570
2;1795;19;24/01/2017 00:00;34646;4300
2;1795;19;15/03/2017 00:00;38500;2150
2;1795;19;12/04/2017 00:00;40513;3150
2;1795;19;24/05/2017 00:00;43581;4300
2;1795;19;31/05/2017 00:00;44115;4300
2;1795;19;06/06/2017 00:00;44581;930
2;1795;19;21/06/2017 00:00;46404;1100,03
2;1795;19;12/07/2017 00:00;48842;3225
2;1795;19;09/08/2017 00:00;52516;2302,8
2;1795;19;16/08/2017 00:00;53194;1140,03
2;1804;2300;19/01/2017 00:00;34367;70,5
2;1812;685;09/02/2017 00:00;35931;1195,7
2;1815;19;27/01/2017 00:00;34942;514,56
2;1815;19;03/02/2017 00:00;35518;383,76
2;1815;19;17/02/2017 00:00;36663;332
2;1815;19;03/03/2017 00:00;37579;370
2;1815;19;17/03/2017 00:00;38754;240
2;1815;19;13/04/2017 00:00;40723;279
2;1815;19;28/04/2017 00:00;41770;411
2;1815;19;05/05/2017 00:00;42294;240
2;1815;19;19/05/2017 00:00;43364;261,48
2;1815;19;02/06/2017 00:00;44331;566,86
2;1815;19;23/06/2017 00:00;46897;234
2;1815;19;14/07/2017 00:00;49353;501,8
2;1815;19;28/07/2017 00:00;51151;500,28
2;1815;19;11/08/2017 00:00;52969;500,28
2;1815;19;18/08/2017 00:00;53546;378
2;1816;685;17/01/2017 00:00;34122;29
2;1818;685;06/04/2017 00:00;40119;120
2;1828;22;17/04/2017 00:00;40854;2814
2;1828;22;18/05/2017 00:00;43254;8070
2;1828;22;19/06/2017 00:00;46085;2280
2;1828;3070;24/05/2017 00:00;43589;3442,5
2;1828;3070;31/05/2017 00:00;44101;2790
2;1830;1568;06/01/2017 00:00;33323;233,22
2;1830;1568;16/01/2017 00:00;34042;233,22
2;1830;1568;24/01/2017 00:00;34617;233,22
2;1830;1568;30/01/2017 00:00;35074;233,22
2;1830;1568;07/02/2017 00:00;35737;233,22
2;1830;1568;21/02/2017 00:00;36889;310,96
2;1830;1568;06/03/2017 00:00;37705;310,96
2;1830;1568;22/03/2017 00:00;39043;310,96
2;1830;1568;03/05/2017 00:00;41959;382,6
2;1830;1568;09/05/2017 00:00;42462;328,74
2;1830;1568;30/05/2017 00:00;43985;482,3
2;1830;1568;20/06/2017 00:00;46234;521,17
2;1830;1568;16/08/2017 00:00;53101;451,36
2;1830;2300;04/08/2017 00:00;51993;114,48
2;1830;3049;15/05/2017 00:00;42936;531,98
2;1830;3049;09/06/2017 00:00;44974;451,36
2;1830;3049;07/07/2017 00:00;48390;404,56
2;1830;3049;20/07/2017 00:00;49970;513,81
2;1830;3049;27/07/2017 00:00;50960;323,14
2;1830;3049;01/08/2017 00:00;51520;444
2;1831;2182;04/01/2017 00:00;33187;440,4
2;1837;19;03/01/2017 00:00;33131;1247,96
2;1837;19;10/01/2017 00:00;33673;1299,48
2;1837;19;19/01/2017 00:00;34306;5001,24
2;1837;19;07/02/2017 00:00;35768;2891,9
2;1837;19;21/02/2017 00:00;36865;1141,2
2;1837;19;08/03/2017 00:00;37895;467,76
2;1837;19;22/03/2017 00:00;39016;278,28
2;1837;19;05/04/2017 00:00;39918;1530
2;1838;1534;17/01/2017 00:00;34151;488,04
2;1838;1534;03/02/2017 00:00;35508;302,04
2;1838;1534;22/02/2017 00:00;36982;6757,08
2;1838;1534;08/03/2017 00:00;37930;302,04
2;1838;1534;07/04/2017 00:00;40227;738,24
2;1838;3455;07/07/2017 00:00;48429;633,42
2;1838;3455;14/07/2017 00:00;49287;405,58
2;1838;3455;21/07/2017 00:00;50251;202,79
2;1838;3455;28/07/2017 00:00;51191;811,17
2;1838;3455;11/08/2017 00:00;52933;506,15
2;1838;3455;18/08/2017 00:00;53555;239,4
2;1839;1534;11/01/2017 00:00;33689;515,48
2;1839;1534;23/01/2017 00:00;34591;315
2;1839;1534;02/02/2017 00:00;35431;228
2;1839;1534;08/02/2017 00:00;35907;965,48
2;1840;19;01/02/2017 00:00;35267;201,24
2;1840;19;08/02/2017 00:00;35850;288,12
2;1840;19;22/02/2017 00:00;37014;201,12
2;1840;1559;14/03/2017 00:00;38373;500,53
2;1840;1559;29/03/2017 00:00;39524;201,12
2;1840;3421;28/06/2017 00:00;47323;201,12
2;1840;3421;05/07/2017 00:00;48085;235,22
2;1842;18;07/01/2017 00:00;33449;1800
2;1842;18;14/01/2017 00:00;34036;2171,7
2;1842;18;21/01/2017 00:00;34515;2051,7
2;1842;18;27/01/2017 00:00;34978;2111,66
2;1842;18;03/02/2017 00:00;35510;2238,38
2;1842;18;10/02/2017 00:00;36041;2120,7
2;1842;18;24/02/2017 00:00;37340;817,1
2;1842;18;17/03/2017 00:00;38813;317,7
2;1842;18;15/04/2017 00:00;40754;1050
2;1842;18;09/06/2017 00:00;45154;1065,02
2;1842;18;16/06/2017 00:00;45883;1084,8
2;1842;18;23/06/2017 00:00;46876;207,6
2;1842;18;07/07/2017 00:00;48372;1709,97
2;1842;18;08/07/2017 00:00;48536;569,99
2;1842;1568;02/06/2017 00:00;44307;915,11
2;1844;2300;16/01/2017 00:00;34080;298,26
2;1844;2300;06/02/2017 00:00;35716;155,3
2;1844;2300;13/02/2017 00:00;36292;192,36
2;1844;2300;01/03/2017 00:00;37431;150,48
2;1844;2300;06/03/2017 00:00;37779;253,5
2;1844;2300;11/04/2017 00:00;40464;161,25
2;1849;685;15/02/2017 00:00;36417;40
2;1851;19;06/01/2017 00:00;33384;360,96
2;1851;19;03/02/2017 00:00;35549;291,3
2;1851;19;10/02/2017 00:00;36117;1095
2;1851;19;17/02/2017 00:00;36697;1592,54
2;1851;19;23/02/2017 00:00;37195;789,29
2;1851;19;03/03/2017 00:00;37630;959
2;1851;19;17/03/2017 00:00;38732;1876,31
2;1851;19;24/03/2017 00:00;39216;1067
2;1851;19;07/04/2017 00:00;40154;2455,4
2;1851;19;13/04/2017 00:00;40657;985,28
2;1851;19;05/05/2017 00:00;42208;1259,22
2;1851;19;12/05/2017 00:00;42889;1016,75
2;1851;19;19/05/2017 00:00;43362;2199,45
2;1851;19;26/05/2017 00:00;43777;747,94
2;1851;19;09/06/2017 00:00;45030;2671,92
2;1851;19;16/06/2017 00:00;45925;601,2
2;1851;19;23/06/2017 00:00;46841;1148,99
2;1851;19;30/06/2017 00:00;47568;874,35
2;1851;19;04/07/2017 00:00;47965;2576
2;1851;19;07/07/2017 00:00;48469;267,3
2;1851;19;14/07/2017 00:00;49290;883,56
2;1851;19;21/07/2017 00:00;50166;1267,7
2;1851;19;04/08/2017 00:00;52084;1693,03
2;1852;19;06/01/2017 00:00;33408;2001,6
2;1852;19;13/01/2017 00:00;33949;6551,76
2;1852;19;16/01/2017 00:00;34103;420
2;1852;19;20/01/2017 00:00;34443;3113,4
2;1852;19;27/01/2017 00:00;34956;4340
2;1852;19;30/01/2017 00:00;35087;3864
2;1852;19;30/01/2017 00:00;35093;7176
2;1852;19;03/02/2017 00:00;35543;413
2;1852;19;10/02/2017 00:00;36106;1131,42
2;1852;19;17/02/2017 00:00;36694;2994
2;1852;19;23/02/2017 00:00;37197;2190
2;1852;19;03/03/2017 00:00;37626;2927,74
2;1852;19;10/03/2017 00:00;38196;461,74
2;1852;19;20/03/2017 00:00;38907;6076,62
2;1852;19;24/03/2017 00:00;39226;2441,44
2;1852;19;24/03/2017 00:00;39236;235
2;1852;19;31/03/2017 00:00;39665;1015,95
2;1852;19;07/04/2017 00:00;40201;3069,7
2;1852;19;13/04/2017 00:00;40647;2571
2;1852;19;20/04/2017 00:00;41157;3557,37
2;1852;19;28/04/2017 00:00;41756;1778,04
2;1852;19;28/04/2017 00:00;41774;456,02
2;1852;19;05/05/2017 00:00;42234;2154,16
2;1852;19;12/05/2017 00:00;42886;8499,74
2;1852;19;19/05/2017 00:00;43304;4324,54
2;1852;19;26/05/2017 00:00;43766;8850,69
2;1852;19;02/06/2017 00:00;44325;5306,22
2;1852;19;09/06/2017 00:00;45059;8966,24
2;1852;19;16/06/2017 00:00;45923;8215,56
2;1852;19;23/06/2017 00:00;46759;7482,17
2;1852;19;30/06/2017 00:00;47556;4363,69
2;1852;19;04/07/2017 00:00;47963;13080
2;1852;19;07/07/2017 00:00;48468;3804,4
2;1852;19;07/07/2017 00:00;48506;776,88
2;1852;19;14/07/2017 00:00;49221;3286,15
2;1852;19;21/07/2017 00:00;50172;7403,88
2;1852;19;28/07/2017 00:00;51259;3916,56
2;1852;19;04/08/2017 00:00;52086;4150
2;1852;19;11/08/2017 00:00;52912;4604,16
2;1852;19;18/08/2017 00:00;53468;5959,24
2;1853;93;18/01/2017 00:00;34222;210
2;1853;1568;31/01/2017 00:00;35131;315
2;1853;1568;31/03/2017 00:00;39620;210
2;1853;1568;02/06/2017 00:00;44301;210
2;1853;1568;16/06/2017 00:00;45820;210
2;1853;1568;11/07/2017 00:00;48790;315
2;1853;1568;04/08/2017 00:00;52029;222
2;1853;3049;26/05/2017 00:00;43763;210
2;1853;3049;29/06/2017 00:00;47384;210
2;1853;3070;05/05/2017 00:00;42225;210
2;1855;19;13/01/2017 00:00;33934;1407,6
2;1855;19;22/02/2017 00:00;36977;288
2;1859;2481;12/01/2017 00:00;33839;189
2;1859;2481;27/07/2017 00:00;51056;705
2;1862;2300;12/06/2017 00:00;45355;215,34
2;1862;2300;28/06/2017 00:00;47288;262
2;1865;2182;07/02/2017 00:00;35789;635,95
2;1865;2182;07/02/2017 00:00;35779;636
2;1865;2182;16/02/2017 00:00;36519;849
2;1865;2300;13/01/2017 00:00;33861;625,5
2;1865;2300;20/01/2017 00:00;34424;427,68
2;1865;2300;20/02/2017 00:00;36856;1365
2;1868;2182;05/01/2017 00:00;33252;214,73
2;1868;2182;12/01/2017 00:00;33824;869,4
2;1868;2182;19/01/2017 00:00;34296;379,2
2;1868;2182;26/01/2017 00:00;34804;449,1
2;1868;2182;02/02/2017 00:00;35394;1407,55
2;1868;2182;03/02/2017 00:00;35525;238,5
2;1868;2182;09/02/2017 00:00;35966;1370,39
2;1868;2182;16/02/2017 00:00;36509;708,1
2;1868;2182;23/02/2017 00:00;37144;1663,4
2;1868;2182;02/03/2017 00:00;37481;1304,2
2;1868;2182;09/03/2017 00:00;38013;1630,86
2;1868;2182;16/03/2017 00:00;38590;471,94
2;1868;2182;23/03/2017 00:00;39160;2037,99
2;1868;2182;30/03/2017 00:00;39553;180,94
2;1868;2182;06/04/2017 00:00;40071;319,47
2;1868;2182;13/04/2017 00:00;40695;1072,76
2;1868;2182;28/04/2017 00:00;41683;1263,47
2;1868;2182;05/05/2017 00:00;42220;155,34
2;1868;2182;18/05/2017 00:00;43251;497,25
2;1868;2182;25/05/2017 00:00;43671;157,98
2;1868;2182;08/06/2017 00:00;44876;338,7
2;1868;2182;22/06/2017 00:00;46703;157,98
2;1868;2182;14/07/2017 00:00;49238;234,49
2;1868;2182;20/07/2017 00:00;50051;326,99
2;1868;2182;27/07/2017 00:00;51010;965,42
2;1870;19;06/01/2017 00:00;33347;392,02
2;1870;19;13/01/2017 00:00;33895;219
2;1870;19;20/01/2017 00:00;34423;335,1
2;1870;19;27/01/2017 00:00;34931;238,2
2;1870;19;10/02/2017 00:00;36093;214,9
2;1870;19;03/03/2017 00:00;37608;370,46
2;1870;19;10/03/2017 00:00;38176;279,16
2;1872;685;18/01/2017 00:00;34203;32
2;1879;2300;09/06/2017 00:00;45017;347,76
2;1879;2300;09/06/2017 00:00;45025;303,5
2;1879;2300;22/06/2017 00:00;46683;578,76
2;1879;2300;01/07/2017 00:00;47722;287,76
2;1881;1534;09/03/2017 00:00;37996;273,9
2;1881;1534;20/03/2017 00:00;38880;2674,44
2;1881;1534;04/05/2017 00:00;42131;375,58
2;1881;3455;17/07/2017 00:00;49555;171,36
2;1884;2300;27/01/2017 00:00;35026;1425,2
2;1884;2300;27/01/2017 00:00;35029;1134,6
2;1884;2300;31/01/2017 00:00;35149;400,64
2;1884;2300;17/02/2017 00:00;36682;203,02
2;1884;2300;03/03/2017 00:00;37628;548,51
2;1884;2300;07/03/2017 00:00;37812;215,66
2;1884;2300;14/03/2017 00:00;38385;254,62
2;1884;2300;31/03/2017 00:00;39626;254,25
2;1884;2300;31/03/2017 00:00;39662;314,15
2;1884;2300;31/03/2017 00:00;39727;374,05
2;1884;2300;18/04/2017 00:00;40971;486,54
2;1884;2300;26/04/2017 00:00;41488;363
2;1884;2300;27/04/2017 00:00;41676;379,5
2;1884;2300;28/04/2017 00:00;41798;327,8
2;1884;2300;02/05/2017 00:00;41887;990,05
2;1884;2300;02/05/2017 00:00;41925;202,26
2;1884;2300;09/05/2017 00:00;42466;878,5
2;1884;2300;17/05/2017 00:00;43139;590,04
2;1884;2300;19/05/2017 00:00;43326;396,19
2;1884;2300;23/05/2017 00:00;43520;990,05
2;1884;2300;24/05/2017 00:00;43634;314,5
2;1884;2300;30/05/2017 00:00;44057;513,7
2;1884;2300;30/05/2017 00:00;44061;429,24
2;1884;2300;03/06/2017 00:00;44419;209,7
2;1884;2300;07/06/2017 00:00;44656;187,28
2;1884;2300;13/06/2017 00:00;45493;199,2
2;1884;2300;16/06/2017 00:00;45880;1041,5
2;1884;2300;20/06/2017 00:00;46253;566,62
2;1884;2300;21/06/2017 00:00;46436;944,42
2;1884;2300;05/07/2017 00:00;48165;1055,05
2;1885;685;10/02/2017 00:00;36086;420
2;1885;2300;01/02/2017 00:00;35259;220,1
2;1885;2300;22/02/2017 00:00;36984;480
2;1885;2300;01/03/2017 00:00;37391;720
2;1885;2300;22/03/2017 00:00;39031;149
2;1885;2300;19/06/2017 00:00;46205;210
2;1885;2300;03/08/2017 00:00;51964;490,96
2;1885;2300;10/08/2017 00:00;52771;300,41
2;1885;2300;17/08/2017 00:00;53428;306
2;1889;19;03/01/2017 00:00;33091;228
2;1889;19;10/01/2017 00:00;33623;396,16
2;1889;19;19/01/2017 00:00;34302;229
2;1889;19;24/01/2017 00:00;34647;328
2;1889;19;07/02/2017 00:00;35787;301,8
2;1889;19;21/02/2017 00:00;36901;1565,64
2;1889;19;21/02/2017 00:00;36950;491,4
2;1889;19;08/03/2017 00:00;37923;382,56
2;1889;19;15/03/2017 00:00;38506;323,41
2;1889;19;22/03/2017 00:00;39032;313,8
2;1889;19;29/03/2017 00:00;39517;194,4
2;1889;19;05/04/2017 00:00;39941;263
2;1889;19;12/04/2017 00:00;40519;212,4
2;1889;19;19/04/2017 00:00;41031;331,8
2;1889;19;26/04/2017 00:00;41512;435,6
2;1889;19;03/05/2017 00:00;41988;288,6
2;1889;19;10/05/2017 00:00;42581;331,8
2;1889;19;17/05/2017 00:00;43125;317,52
2;1889;19;24/05/2017 00:00;43587;388,2
2;1889;19;31/05/2017 00:00;44118;317,4
2;1889;19;06/06/2017 00:00;44579;231,72
2;1889;19;21/06/2017 00:00;46405;234
2;1889;19;28/06/2017 00:00;47261;210
2;1889;19;05/07/2017 00:00;48160;228,01
2;1889;19;12/07/2017 00:00;48844;178,8
2;1889;19;19/07/2017 00:00;49814;228,01
2;1889;19;02/08/2017 00:00;51725;202,08
2;1889;19;09/08/2017 00:00;52521;161,04
2;1897;1559;16/03/2017 00:00;38669;310,8
2;1897;1559;17/03/2017 00:00;38707;633,6
2;1903;2182;13/07/2017 00:00;49086;903,89
2;1903;2182;13/07/2017 00:00;49091;194,69
2;1903;2182;02/08/2017 00:00;51676;238,49
2;1903;2182;02/08/2017 00:00;51794;105,25
2;1903;2182;11/08/2017 00:00;52864;357,74
2;1904;93;03/01/2017 00:00;33087;84
2;1904;93;08/03/2017 00:00;37951;84
2;1904;1568;04/01/2017 00:00;33135;84
2;1904;1568;12/01/2017 00:00;33756;84
2;1904;1568;18/01/2017 00:00;34233;84
2;1904;1568;26/01/2017 00:00;34786;84
2;1904;1568;09/03/2017 00:00;37991;168
2;1904;1568;14/03/2017 00:00;38430;84
2;1904;1568;22/03/2017 00:00;39022;84
2;1904;1568;30/03/2017 00:00;39537;84
2;1904;1568;07/04/2017 00:00;40120;84
2;1904;1568;11/04/2017 00:00;40372;84
2;1904;1568;22/04/2017 00:00;41242;84
2;1904;1568;09/05/2017 00:00;42520;84
2;1904;1568;26/05/2017 00:00;43761;84
2;1904;1568;03/06/2017 00:00;44416;84
2;1904;1568;08/06/2017 00:00;44783;84
2;1904;1568;13/06/2017 00:00;45381;84
2;1904;1568;30/06/2017 00:00;47545;84
2;1904;1568;06/07/2017 00:00;48186;84
2;1904;1568;08/07/2017 00:00;48522;84
2;1904;1568;17/07/2017 00:00;49492;84
2;1904;1568;27/07/2017 00:00;50929;91
2;1904;1568;08/08/2017 00:00;52338;91
2;1904;1568;18/08/2017 00:00;53477;66
2;1904;2300;17/03/2017 00:00;38695;84
2;1904;3049;03/04/2017 00:00;39769;84
2;1904;3049;17/04/2017 00:00;40814;84
2;1904;3049;02/05/2017 00:00;41861;84
2;1904;3049;16/05/2017 00:00;43022;85
2;1904;3049;17/05/2017 00:00;43121;84
2;1904;3049;16/06/2017 00:00;45809;84
2;1904;3049;21/06/2017 00:00;46410;84
2;1904;3049;20/07/2017 00:00;49951;84
2;1904;3049;25/07/2017 00:00;50511;84
2;1904;3049;17/08/2017 00:00;53395;91
2;1904;3070;30/05/2017 00:00;44009;84
2;1909;1559;16/01/2017 00:00;34088;1292,16
2;1910;19;15/04/2017 00:00;40791;6444
2;1910;19;03/05/2017 00:00;42069;10140,08
2;1910;19;10/06/2017 00:00;45191;21000,8
2;1910;19;20/07/2017 00:00;50045;10169
2;1910;19;21/07/2017 00:00;50317;370
2;1910;19;02/08/2017 00:00;51778;4260
2;1910;19;08/08/2017 00:00;52430;9948,4
2;1910;19;17/08/2017 00:00;53406;3795
2;1910;22;03/01/2017 00:00;33132;6996,6
2;1910;22;07/02/2017 00:00;35748;15702,76
2;1910;22;22/02/2017 00:00;36972;12972,96
2;1910;22;26/06/2017 00:00;47074;12424
2;1910;22;08/07/2017 00:00;48565;16415,3
2;1914;2300;03/01/2017 00:00;33062;111,7
2;1914;2300;10/01/2017 00:00;33590;218,78
2;1914;2300;27/01/2017 00:00;34930;303,34
2;1914;2300;03/02/2017 00:00;35474;545,92
2;1914;2300;15/02/2017 00:00;36393;277,18
2;1914;2300;01/03/2017 00:00;37379;351,68
2;1914;2300;23/03/2017 00:00;39190;93,42
2;1914;2300;07/04/2017 00:00;40129;216,92
2;1914;2300;13/05/2017 00:00;42929;166,48
2;1914;2300;15/05/2017 00:00;42960;245,42
2;1914;2300;07/06/2017 00:00;44659;167,08
2;1914;2300;22/06/2017 00:00;46694;151,06
2;1915;2182;27/01/2017 00:00;35002;315,58
2;1916;1534;09/01/2017 00:00;33548;226,8
2;1916;1534;12/01/2017 00:00;33797;510,69
2;1916;1534;16/01/2017 00:00;34047;238,8
2;1916;1534;18/01/2017 00:00;34226;241,19
2;1916;1534;20/01/2017 00:00;34455;406,65
2;1916;1534;24/01/2017 00:00;34626;547,53
2;1916;1534;27/01/2017 00:00;35017;394,9
2;1916;1534;31/01/2017 00:00;35144;400,9
2;1916;1534;02/02/2017 00:00;35350;281
2;1916;1534;03/02/2017 00:00;35467;476,22
2;1916;1534;06/02/2017 00:00;35706;378,56
2;1916;1534;08/02/2017 00:00;35909;584,34
2;1916;1534;13/02/2017 00:00;36270;305,12
2;1916;1534;16/02/2017 00:00;36515;182,88
2;1916;1534;16/02/2017 00:00;36572;562,38
2;1916;1534;02/03/2017 00:00;37476;734,42
2;1916;1534;09/03/2017 00:00;37999;314,2
2;1916;1534;10/03/2017 00:00;38139;228
2;1916;1534;15/03/2017 00:00;38478;757,89
2;1916;1534;20/03/2017 00:00;38885;345,28
2;1916;3049;17/05/2017 00:00;43192;162,6
2;1916;3049;08/08/2017 00:00;52447;1134,9
2;1917;2300;03/03/2017 00:00;37584;512,58
2;1917;2300;17/03/2017 00:00;38749;341,9
2;1917;2300;07/04/2017 00:00;40192;298,18
2;1917;2300;12/04/2017 00:00;40543;394,28
2;1917;2300;19/04/2017 00:00;41033;362,28
2;1917;2300;26/04/2017 00:00;41509;257,76
2;1917;2300;05/05/2017 00:00;42312;233,4
2;1918;19;06/01/2017 00:00;33346;1005,4
2;1918;19;13/01/2017 00:00;33892;1134,23
2;1918;19;27/01/2017 00:00;34927;1242,55
2;1918;19;03/02/2017 00:00;35515;1164,93
2;1918;19;10/02/2017 00:00;36091;1274,66
2;1918;19;17/02/2017 00:00;36674;583,05
2;1918;19;24/02/2017 00:00;37244;1977,4
2;1918;19;03/03/2017 00:00;37644;840,34
2;1918;19;10/03/2017 00:00;38174;1534,84
2;1918;19;17/03/2017 00:00;38760;708,93
2;1918;19;24/03/2017 00:00;39253;1096,05
2;1918;19;31/03/2017 00:00;39715;583,05
2;1918;19;07/04/2017 00:00;40179;1392,45
2;1918;19;13/04/2017 00:00;40635;1148,05
2;1918;19;20/04/2017 00:00;41150;1197,24
2;1918;19;28/04/2017 00:00;41769;777,4
2;1918;19;05/05/2017 00:00;42334;646,59
2;1918;19;12/05/2017 00:00;42882;1342,7
2;1918;19;19/05/2017 00:00;43315;1017,4
2;1918;19;26/05/2017 00:00;43788;1696,7
2;1918;19;02/06/2017 00:00;44299;975,4
2;1918;19;09/06/2017 00:00;45023;1075,05
2;1918;19;16/06/2017 00:00;45942;1980,95
2;1918;19;23/06/2017 00:00;46855;1759,05
2;1918;19;30/06/2017 00:00;47578;777,4
2;1918;19;07/07/2017 00:00;48473;1233,4
2;1918;19;14/07/2017 00:00;49217;1969,9
2;1918;19;21/07/2017 00:00;50217;1779,14
2;1918;19;28/07/2017 00:00;51134;1298,8
2;1918;19;04/08/2017 00:00;52016;1818,01
2;1918;19;11/08/2017 00:00;52875;894,01
2;1918;19;18/08/2017 00:00;53486;969,49
2;1918;19;18/08/2017 00:00;53551;1100
2;1920;1568;23/02/2017 00:00;37073;125
2;1922;685;06/07/2017 00:00;48189;990
2;1924;3049;02/08/2017 00:00;51722;1110
