"seq_pre_venda";"dta_emissao";"hra_emissao";"cod_pessoa_cliente";"cod_pessoa_representante";"val_total_pre_venda";"ind_status"
40.279;08/04/2017 00:00;"14:15";186;1.559;6427,99;"FA"
40.298;10/04/2017 00:00;"11:04";768;2.182;774,04;"FA"
40.287;10/04/2017 00:00;"10:32";3.100;1.534;986,74;"FA"
40.291;10/04/2017 00:00;"10:40";2.517;1.534;512,7;"FA"
40.296;10/04/2017 00:00;"11:01";250;2.182;454,29;"FA"
40.294;10/04/2017 00:00;"10:54";390;18;154,98;"FA"
40.292;10/04/2017 00:00;"10:49";2.017;2.300;181,5;"FA"
40.297;10/04/2017 00:00;"11:02";1.048;2.300;228,38;"FA"
40.299;10/04/2017 00:00;"11:10";2.030;2.182;539,4;"FA"
40.315;10/04/2017 00:00;"13:20";1.234;2.481;535,99;"FA"
40.290;10/04/2017 00:00;"10:37";386;18;338,61;"FA"
40.285;10/04/2017 00:00;"10:10";123;2.182;1049,96;"FA"
40.319;10/04/2017 00:00;"13:56";1.563;18;3284,86;"FA"
40.312;10/04/2017 00:00;"12:57";565;18;759;"FA"
40.306;10/04/2017 00:00;"11:50";2.137;2.481;463,8;"FA"
40.301;10/04/2017 00:00;"11:22";320;2.300;188,8;"FA"
40.304;10/04/2017 00:00;"11:38";2.183;18;220,38;"FA"
40.318;10/04/2017 00:00;"13:50";40;22;57171,84;"FA"
40.317;10/04/2017 00:00;"13:44";2.489;18;467,28;"FA"
40.305;10/04/2017 00:00;"11:48";1.387;18;547,75;"FA"
40.313;10/04/2017 00:00;"13:08";447;2.300;204;"FA"
40.310;10/04/2017 00:00;"12:52";2.886;18;196,72;"FA"
40.302;10/04/2017 00:00;"11:26";1.067;1.534;156,6;"CC"
40.308;10/04/2017 00:00;"12:10";40;3.070;79955,04;"FA"
40.316;10/04/2017 00:00;"13:23";2.224;18;743,03;"FA"
40.314;10/04/2017 00:00;"13:19";2.806;2.300;420;"FA"
40.311;10/04/2017 00:00;"12:53";2.358;2.481;1830;"FA"
40.303;10/04/2017 00:00;"11:35";2.545;2.481;1050;"FA"
40.300;10/04/2017 00:00;"11:18";2.741;2.481;813,18;"FA"
40.307;10/04/2017 00:00;"12:05";39;3.070;68072,83;"FA"
44.802;08/06/2017 00:00;"10:41";990;1.568;99,9;"FA"
40.323;10/04/2017 00:00;"14:22";296;2.481;527,77;"FA"
40.322;10/04/2017 00:00;"14:16";652;18;741,63;"FA"
40.326;10/04/2017 00:00;"14:41";1.697;2.481;679,94;"FA"
40.321;10/04/2017 00:00;"14:10";1.151;18;672;"FA"
40.309;10/04/2017 00:00;"12:26";1.599;3.070;8776,5;"FA"
40.320;10/04/2017 00:00;"14:03";1.132;2.300;171,78;"FA"
40.324;10/04/2017 00:00;"14:39";855;18;585;"FA"
40.325;10/04/2017 00:00;"14:40";2.000;2.300;354,6;"FA"
40.328;10/04/2017 00:00;"14:51";537;2.182;178,3;"FA"
40.355;10/04/2017 00:00;"17:13";566;18;3298,5;"FA"
40.354;10/04/2017 00:00;"17:10";86;18;2019;"FA"
40.327;10/04/2017 00:00;"14:46";552;1.534;583,05;"FA"
40.329;10/04/2017 00:00;"15:03";867;1.568;111,8;"FA"
40.338;10/04/2017 00:00;"15:40";1.747;18;239,85;"FA"
40.333;10/04/2017 00:00;"15:20";524;2.182;520,2;"FA"
40.330;10/04/2017 00:00;"15:05";1.933;1.534;167,96;"FA"
40.343;10/04/2017 00:00;"16:20";1.139;2.300;198,6;"FA"
40.339;10/04/2017 00:00;"15:42";725;18;608,4;"FA"
40.342;10/04/2017 00:00;"16:08";3.097;2.182;157,6;"FA"
40.331;10/04/2017 00:00;"15:10";1.955;1.534;158,76;"FA"
40.335;10/04/2017 00:00;"15:32";263;2.300;531,4;"FA"
40.284;10/04/2017 00:00;"08:52";1;685;740,04;"CC"
40.340;10/04/2017 00:00;"15:46";1.026;2.481;872,09;"FA"
40.344;10/04/2017 00:00;"16:46";3.075;1.568;214,56;"FA"
40.337;10/04/2017 00:00;"15:40";205;1.534;3580,43;"FA"
40.334;10/04/2017 00:00;"15:30";548;1.534;3565,02;"FA"
40.349;10/04/2017 00:00;"16:57";1.096;19;5400;"FA"
40.347;10/04/2017 00:00;"16:54";3.043;19;7130,05;"FA"
40.345;10/04/2017 00:00;"16:48";258;2.300;607,48;"FA"
40.341;10/04/2017 00:00;"16:09";3.102;685;189,95;"FA"
40.350;10/04/2017 00:00;"16:57";1.505;2.182;351;"FA"
40.346;10/04/2017 00:00;"16:54";1.700;2.182;672;"FA"
40.364;10/04/2017 00:00;"17:57";1.099;685;360,94;"FA"
40.356;10/04/2017 00:00;"17:13";1.090;2.182;2403,34;"FA"
40.357;10/04/2017 00:00;"17:16";1.642;2.481;592,8;"FA"
40.352;10/04/2017 00:00;"17:02";307;2.300;214,62;"FA"
40.353;10/04/2017 00:00;"17:07";2.447;2.300;250,9;"FA"
40.351;10/04/2017 00:00;"16:58";841;1.559;2028,46;"FA"
40.348;10/04/2017 00:00;"16:56";2.822;19;9407,05;"FA"
40.359;10/04/2017 00:00;"17:25";747;2.182;927,57;"FA"
40.332;10/04/2017 00:00;"15:17";295;2.481;8300;"FA"
40.371;11/04/2017 00:00;"09:31";1.200;1.568;1141,44;"FA"
40.369;11/04/2017 00:00;"09:28";495;2.300;297,39;"FA"
40.370;11/04/2017 00:00;"09:29";2.421;2.182;423,77;"FA"
40.361;10/04/2017 00:00;"17:35";2.366;2.300;202,8;"FA"
40.363;10/04/2017 00:00;"17:45";741;2.481;4352,88;"FA"
40.360;10/04/2017 00:00;"17:29";1.565;2.300;1050;"FA"
40.362;10/04/2017 00:00;"17:40";1.625;2.481;315;"FA"
40.372;11/04/2017 00:00;"09:44";1.904;1.568;84;"FA"
40.373;11/04/2017 00:00;"09:47";2.538;2.182;151,8;"FA"
40.378;11/04/2017 00:00;"10:16";746;1.568;279,5;"FA"
40.368;11/04/2017 00:00;"09:25";1.564;1.534;1029,84;"FA"
40.374;11/04/2017 00:00;"10:04";183;2.182;2220,98;"FA"
40.376;11/04/2017 00:00;"10:05";1;13;227,8;"CC"
40.381;11/04/2017 00:00;"10:29";725;18;1024,54;"FA"
40.386;11/04/2017 00:00;"10:56";29;1.568;2668,57;"FA"
40.379;11/04/2017 00:00;"10:25";1.395;1.568;61;"FA"
40.377;11/04/2017 00:00;"10:15";2.332;2.481;219,2;"FA"
40.380;11/04/2017 00:00;"10:24";363;1.534;151,98;"FA"
40.393;11/04/2017 00:00;"11:36";720;2.300;160,18;"FA"
40.382;11/04/2017 00:00;"10:38";1.157;3.049;274,76;"FA"
40.383;11/04/2017 00:00;"10:47";3.103;685;30;"FA"
40.392;11/04/2017 00:00;"11:31";771;2.300;2160,88;"FA"
40.389;11/04/2017 00:00;"11:05";923;1.534;379,5;"FA"
40.387;11/04/2017 00:00;"10:58";1.027;1.568;111,3;"FA"
40.384;11/04/2017 00:00;"10:49";250;2.182;265,65;"FA"
40.390;11/04/2017 00:00;"11:05";2.019;18;319,08;"FA"
40.394;11/04/2017 00:00;"11:38";2.381;2.182;508,8;"FA"
40.375;11/04/2017 00:00;"10:05";58;18;714,5;"FA"
40.395;11/04/2017 00:00;"11:50";914;18;809,08;"FA"
40.391;11/04/2017 00:00;"11:13";79;18;275,28;"FA"
40.397;11/04/2017 00:00;"11:57";887;2.300;155,34;"FA"
40.388;11/04/2017 00:00;"10:59";3.051;19;1625,49;"CC"
40.396;11/04/2017 00:00;"11:50";532;2.481;491,82;"FA"
40.385;11/04/2017 00:00;"10:53";323;1.534;3119,45;"FA"
40.399;11/04/2017 00:00;"12:42";1.255;19;276,84;"FA"
40.400;11/04/2017 00:00;"12:45";1.183;19;595,32;"FA"
40.398;11/04/2017 00:00;"12:34";1.173;685;986,75;"FA"
40.410;11/04/2017 00:00;"13:53";3.026;19;1398,49;"FA"
40.418;11/04/2017 00:00;"14:59";405;2.481;159;"FA"
40.402;11/04/2017 00:00;"13:00";2.990;19;523,58;"FA"
40.412;11/04/2017 00:00;"14:36";2.964;19;3375,6;"FA"
40.415;11/04/2017 00:00;"14:48";246;2.182;1201,35;"FA"
40.409;11/04/2017 00:00;"13:49";852;1.534;247,08;"FA"
40.404;11/04/2017 00:00;"13:22";1.692;3.049;110,75;"FA"
40.414;11/04/2017 00:00;"14:46";3.028;19;399,6;"FA"
40.407;11/04/2017 00:00;"13:37";2.953;2.481;805,33;"FA"
40.413;11/04/2017 00:00;"14:39";67;18;778,6;"FA"
40.411;11/04/2017 00:00;"14:19";1.570;2.481;2679,27;"FA"
40.421;11/04/2017 00:00;"15:06";1.019;19;4814,68;"FA"
40.417;11/04/2017 00:00;"14:56";497;2.481;212,01;"FA"
40.408;11/04/2017 00:00;"13:45";1.750;18;1817,75;"FA"
40.420;11/04/2017 00:00;"15:06";2.693;2.481;180,93;"FA"
40.405;11/04/2017 00:00;"13:29";69;18;1404,48;"FA"
40.406;11/04/2017 00:00;"13:31";1.106;18;7055,78;"FA"
40.403;11/04/2017 00:00;"13:02";2.269;19;4438,8;"FA"
40.426;11/04/2017 00:00;"15:18";246;2.182;740,03;"FA"
40.419;11/04/2017 00:00;"15:04";2.996;2.182;163,25;"FA"
40.425;11/04/2017 00:00;"15:17";657;19;1147,5;"FA"
40.416;11/04/2017 00:00;"14:53";2.994;19;444,9;"FA"
40.422;11/04/2017 00:00;"15:08";2.870;2.481;155,7;"FA"
40.437;11/04/2017 00:00;"15:35";1.510;18;228;"FA"
40.424;11/04/2017 00:00;"15:16";889;18;5238,53;"FA"
40.423;11/04/2017 00:00;"15:13";979;19;677,11;"FA"
40.441;11/04/2017 00:00;"15:46";1.272;3.049;322,69;"FA"
40.442;11/04/2017 00:00;"15:46";1.243;1.568;269,3;"FA"
40.440;11/04/2017 00:00;"15:44";2.876;1.534;1613,98;"FA"
40.428;11/04/2017 00:00;"15:21";119;2.481;1074;"FA"
40.435;11/04/2017 00:00;"15:32";325;1.534;5287,34;"FA"
40.443;11/04/2017 00:00;"15:47";1.417;1.559;3329,52;"FA"
40.429;11/04/2017 00:00;"15:23";2.435;2.481;1707;"FA"
40.438;11/04/2017 00:00;"15:37";3.096;1.534;5800,3;"FA"
40.432;11/04/2017 00:00;"15:29";3.105;19;1540;"FA"
40.430;11/04/2017 00:00;"15:25";977;19;1950,31;"FA"
40.401;11/04/2017 00:00;"12:54";2.040;19;4591,46;"FA"
40.439;11/04/2017 00:00;"15:42";2.040;19;344,16;"FA"
40.459;11/04/2017 00:00;"17:20";992;3.049;147,65;"FA"
40.444;11/04/2017 00:00;"15:51";1.000;19;572,4;"FA"
40.453;11/04/2017 00:00;"16:37";195;2.481;2691,14;"FA"
40.468;11/04/2017 00:00;"17:39";1.441;2.300;57,5;"FA"
40.427;11/04/2017 00:00;"15:21";981;19;2532,02;"FA"
40.450;11/04/2017 00:00;"16:21";1.709;2.300;75,84;"FA"
40.434;11/04/2017 00:00;"15:32";3.104;19;6450;"FA"
40.433;11/04/2017 00:00;"15:29";2.261;2.481;2080,03;"FA"
40.446;11/04/2017 00:00;"16:02";3.094;1.559;555;"FA"
40.431;11/04/2017 00:00;"15:27";1.018;19;1550,4;"FA"
40.452;11/04/2017 00:00;"16:24";3.106;18;905,8;"FA"
40.445;11/04/2017 00:00;"15:58";1.420;2.481;5891;"FA"
40.436;11/04/2017 00:00;"15:35";2.769;2.300;2041,78;"FA"
40.448;11/04/2017 00:00;"16:11";397;2.300;526,74;"FA"
40.451;11/04/2017 00:00;"16:20";59;18;1039,32;"FA"
40.465;11/04/2017 00:00;"17:35";2.608;1.568;87;"FA"
40.454;11/04/2017 00:00;"16:44";3.101;3.070;27360;"FA"
40.447;11/04/2017 00:00;"16:07";297;2.182;2007,35;"FA"
40.475;11/04/2017 00:00;"17:59";764;18;1120,76;"FA"
40.467;11/04/2017 00:00;"17:39";32;22;45984;"FA"
40.471;11/04/2017 00:00;"17:42";3.056;2.300;658,77;"FA"
40.456;11/04/2017 00:00;"16:58";3.108;685;746,77;"FA"
40.472;11/04/2017 00:00;"17:44";2.192;18;183,81;"FA"
40.466;11/04/2017 00:00;"17:34";1.438;2.300;437,9;"FA"
40.457;11/04/2017 00:00;"16:58";1.603;1.559;1579,2;"FA"
40.469;11/04/2017 00:00;"17:37";2.833;2.182;350,36;"FA"
40.464;11/04/2017 00:00;"17:30";1.844;2.300;161,25;"FA"
40.462;11/04/2017 00:00;"17:26";244;2.182;4694,98;"FA"
40.460;11/04/2017 00:00;"17:20";2.215;2.300;230,24;"FA"
40.461;11/04/2017 00:00;"17:22";870;2.300;151;"FA"
40.463;11/04/2017 00:00;"17:29";1.734;685;212;"FA"
40.455;11/04/2017 00:00;"16:55";201;2.481;1946,92;"FA"
40.474;11/04/2017 00:00;"17:52";3.015;2.481;315,72;"FA"
40.470;11/04/2017 00:00;"17:40";2.099;18;870,83;"FA"
40.458;11/04/2017 00:00;"17:03";764;18;176,4;"CC"
40.473;11/04/2017 00:00;"17:49";1.649;2.300;616,4;"FA"
40.476;11/04/2017 00:00;"18:14";495;2.300;105;"FA"
40.477;12/04/2017 00:00;"08:16";2.730;18;8991,78;"FA"
40.482;12/04/2017 00:00;"08:58";722;3.049;1420,8;"FA"
40.479;12/04/2017 00:00;"08:29";1.198;3.070;2793,6;"CC"
40.489;12/04/2017 00:00;"09:30";3.072;3.070;12712,8;"FA"
40.449;11/04/2017 00:00;"16:18";1.144;1.534;2308,7;"FA"
40.491;12/04/2017 00:00;"09:32";1.112;1.559;2242,7;"FA"
40.503;12/04/2017 00:00;"10:16";1.602;22;6627;"FA"
40.481;12/04/2017 00:00;"08:50";271;685;303,42;"FA"
40.367;11/04/2017 00:00;"09:22";1.198;3.070;24131,5;"FA"
40.483;12/04/2017 00:00;"09:05";272;685;68;"FA"
40.518;12/04/2017 00:00;"11:18";3.109;3.070;6020;"FA"
40.492;12/04/2017 00:00;"09:41";773;2.182;1075;"FA"
40.505;12/04/2017 00:00;"10:22";725;18;665,99;"FA"
40.541;12/04/2017 00:00;"13:44";942;3.070;5886,8;"FA"
40.480;12/04/2017 00:00;"08:28";72;18;2835,08;"FA"
40.531;12/04/2017 00:00;"13:05";3.107;18;1618,6;"FA"
40.606;12/04/2017 00:00;"18:30";1.368;2.300;1464;"FA"
40.607;12/04/2017 00:00;"18:34";165;2.300;5216,04;"FA"
40.608;12/04/2017 00:00;"18:38";1.484;2.300;715,81;"FA"
40.484;12/04/2017 00:00;"09:05";1.323;3.049;1393,9;"FA"
40.488;12/04/2017 00:00;"09:20";2.032;3.049;1110,2;"FA"
40.498;12/04/2017 00:00;"09:58";1.059;1.559;1436,4;"FA"
40.486;12/04/2017 00:00;"09:11";52;18;274,5;"FA"
40.490;12/04/2017 00:00;"09:30";2.943;2.182;920,95;"FA"
40.485;12/04/2017 00:00;"09:12";734;1.568;1080;"FA"
40.501;12/04/2017 00:00;"10:05";1.624;2.182;855,81;"FA"
40.502;12/04/2017 00:00;"10:13";1.027;1.568;122,9;"FA"
40.504;12/04/2017 00:00;"10:18";423;2.182;1791,6;"FA"
40.508;12/04/2017 00:00;"10:32";1.462;2.300;365,12;"FA"
40.507;12/04/2017 00:00;"10:29";3.031;2.300;3398,52;"FA"
40.500;12/04/2017 00:00;"10:00";3.099;2.182;1140;"FA"
40.493;12/04/2017 00:00;"09:43";934;18;1824;"FA"
40.506;12/04/2017 00:00;"10:26";612;1.534;1700,3;"FA"
40.495;12/04/2017 00:00;"09:51";1.023;1.559;823,8;"FA"
40.499;12/04/2017 00:00;"10:00";2.179;2.481;2208,01;"FA"
40.497;12/04/2017 00:00;"09:56";301;2.182;834,24;"FA"
40.478;12/04/2017 00:00;"08:23";548;1.534;1078,69;"FA"
40.494;12/04/2017 00:00;"09:46";1.719;1.559;5868,72;"FA"
40.496;12/04/2017 00:00;"09:51";197;2.182;563,24;"FA"
40.511;12/04/2017 00:00;"10:53";939;1.534;1723,15;"FA"
40.509;12/04/2017 00:00;"10:47";1.309;2.300;1425,1;"FA"
40.487;12/04/2017 00:00;"09:15";1.216;1.559;4107;"FA"
40.513;12/04/2017 00:00;"11:02";1.795;19;3150;"FA"
40.512;12/04/2017 00:00;"10:57";2.880;2.481;344,7;"FA"
40.514;12/04/2017 00:00;"11:07";960;1.568;496,2;"FA"
40.523;12/04/2017 00:00;"11:38";160;1.568;194,9;"FA"
40.517;12/04/2017 00:00;"11:15";2.957;1.534;396;"FA"
40.510;12/04/2017 00:00;"10:54";1.313;3.049;480,56;"FA"
40.516;12/04/2017 00:00;"11:08";2.921;19;4200;"FA"
40.520;12/04/2017 00:00;"11:26";2.374;18;5226,52;"FA"
40.515;12/04/2017 00:00;"11:08";1.734;3.049;155,48;"FA"
40.521;12/04/2017 00:00;"11:35";152;2.300;4850,99;"FA"
40.527;12/04/2017 00:00;"11:49";729;1.534;172,12;"FA"
40.519;12/04/2017 00:00;"11:23";1.889;19;212,4;"FA"
40.525;12/04/2017 00:00;"11:43";1.029;2.300;1918,55;"FA"
40.534;12/04/2017 00:00;"13:11";2.183;18;210;"FA"
40.526;12/04/2017 00:00;"11:49";164;2.300;3455,05;"FA"
40.522;12/04/2017 00:00;"11:34";81;18;2872,45;"FA"
40.530;12/04/2017 00:00;"13:02";2.222;18;337,68;"FA"
40.535;12/04/2017 00:00;"13:15";1.781;2.481;373,28;"FA"
40.524;12/04/2017 00:00;"11:42";2.081;18;3916,74;"FA"
40.529;12/04/2017 00:00;"13:03";1.228;3.049;158,86;"FA"
40.533;12/04/2017 00:00;"13:10";1.161;18;159,45;"FA"
40.537;12/04/2017 00:00;"13:15";878;18;215,41;"FA"
40.536;12/04/2017 00:00;"13:15";1.732;19;1980;"FA"
40.539;12/04/2017 00:00;"13:32";564;18;4666,65;"FA"
40.528;12/04/2017 00:00;"12:48";47;19;10411,2;"FA"
40.538;12/04/2017 00:00;"13:17";1.485;19;9000;"FA"
40.543;12/04/2017 00:00;"13:55";1.917;2.300;394,28;"FA"
40.542;12/04/2017 00:00;"13:45";964;1.568;490,5;"FA"
40.550;12/04/2017 00:00;"14:28";1.353;19;10127,76;"FA"
40.551;12/04/2017 00:00;"14:33";226;18;2536,03;"FA"
40.545;12/04/2017 00:00;"14:03";2.080;19;630;"FA"
40.544;12/04/2017 00:00;"13:57";320;2.300;249,1;"FA"
40.557;12/04/2017 00:00;"14:56";898;18;2080,03;"FA"
40.552;12/04/2017 00:00;"14:33";1.989;2.300;197,9;"FA"
40.548;12/04/2017 00:00;"14:19";964;1.568;105;"FA"
40.555;12/04/2017 00:00;"14:47";950;19;2662,08;"FA"
40.553;12/04/2017 00:00;"14:43";1.160;19;1020,36;"FA"
40.560;12/04/2017 00:00;"15:40";1.321;1.568;531,3;"CC"
40.554;12/04/2017 00:00;"14:45";971;19;851,7;"FA"
40.547;12/04/2017 00:00;"14:06";2.280;19;1236;"FA"
40.532;12/04/2017 00:00;"13:09";716;18;236,5;"FA"
40.546;12/04/2017 00:00;"14:05";3.053;2.182;1281,5;"FA"
40.540;12/04/2017 00:00;"13:34";1.383;2.300;333;"FA"
40.556;12/04/2017 00:00;"14:52";152;2.300;2150;"CC"
40.562;12/04/2017 00:00;"15:44";3.111;685;80;"FA"
40.563;12/04/2017 00:00;"15:47";733;2.300;2586,54;"FA"
40.561;12/04/2017 00:00;"15:39";1.673;2.481;1543,5;"FA"
40.559;12/04/2017 00:00;"15:40";969;3.049;114,2;"FA"
40.549;12/04/2017 00:00;"14:21";419;2.182;2155,68;"FA"
40.568;12/04/2017 00:00;"16:04";1.272;3.049;51,4;"FA"
40.585;12/04/2017 00:00;"17:00";3.112;1.568;14,4;"FA"
40.565;12/04/2017 00:00;"15:58";1.317;18;348;"FA"
40.567;12/04/2017 00:00;"16:01";174;2.182;3269,86;"FA"
40.590;12/04/2017 00:00;"17:22";843;3.049;310,96;"FA"
40.566;12/04/2017 00:00;"15:59";1.581;2.182;398,4;"FA"
40.564;12/04/2017 00:00;"15:57";383;18;1498,8;"FA"
40.570;12/04/2017 00:00;"16:08";743;2.300;622,8;"FA"
40.596;12/04/2017 00:00;"17:37";3.114;685;40;"FA"
40.569;12/04/2017 00:00;"16:06";2.440;2.182;2051,63;"FA"
40.572;12/04/2017 00:00;"16:13";1.976;2.300;225,12;"FA"
40.571;12/04/2017 00:00;"16:12";837;1.534;1553,52;"CC"
40.597;12/04/2017 00:00;"17:45";1.490;3.049;198,53;"FA"
40.573;12/04/2017 00:00;"16:20";3.112;1.568;169,8;"FA"
40.574;12/04/2017 00:00;"16:21";110;1.534;4529,21;"FA"
40.588;12/04/2017 00:00;"17:10";1.666;2.481;666;"FA"
40.578;12/04/2017 00:00;"16:37";1.619;2.182;1140;"FA"
40.584;12/04/2017 00:00;"16:58";2.932;18;604,5;"FA"
40.576;12/04/2017 00:00;"16:27";1;1.568;3684;"CC"
40.582;12/04/2017 00:00;"16:54";1.160;19;194,35;"FA"
40.577;12/04/2017 00:00;"16:34";2.635;2.182;1049,96;"FA"
40.575;12/04/2017 00:00;"16:22";162;2.300;199,67;"FA"
40.583;12/04/2017 00:00;"16:57";2.467;1.568;198,6;"FA"
40.586;12/04/2017 00:00;"17:02";55;18;741,86;"FA"
40.581;12/04/2017 00:00;"16:48";3.113;19;2982,8;"FA"
40.589;12/04/2017 00:00;"17:12";333;1.534;1716,58;"FA"
40.587;12/04/2017 00:00;"17:07";714;2.481;2853,91;"FA"
40.580;12/04/2017 00:00;"16:39";1.619;2.182;1140;"FA"
40.591;12/04/2017 00:00;"17:22";527;1.534;1278;"CC"
40.593;12/04/2017 00:00;"17:27";1.570;2.481;234;"FA"
40.579;12/04/2017 00:00;"16:38";312;1.534;998;"FA"
40.592;12/04/2017 00:00;"17:26";1.570;2.481;1450,86;"FA"
40.610;13/04/2017 00:00;"08:30";564;18;702;"FA"
40.594;12/04/2017 00:00;"17:28";1.973;2.481;163,8;"FA"
40.602;12/04/2017 00:00;"17:50";1.029;2.300;1140,44;"FA"
40.599;12/04/2017 00:00;"17:47";170;2.300;3553,46;"FA"
40.603;12/04/2017 00:00;"17:57";1.790;18;1824;"FA"
40.600;12/04/2017 00:00;"17:49";1.130;1.568;178,45;"FA"
40.595;12/04/2017 00:00;"17:33";2.194;2.481;1209,62;"FA"
40.604;12/04/2017 00:00;"18:24";51;2.481;472,62;"FA"
40.601;12/04/2017 00:00;"17:47";1.932;1.559;1030;"FA"
40.598;12/04/2017 00:00;"17:45";764;18;2787,32;"FA"
40.609;13/04/2017 00:00;"08:18";312;1.534;703,69;"FA"
40.558;13/04/2017 00:00;"15:22";748;18;1113,65;"FA"
40.612;13/04/2017 00:00;"08:49";181;2.182;3281,32;"FA"
40.614;13/04/2017 00:00;"09:10";1.027;3.049;148,15;"FA"
40.613;13/04/2017 00:00;"08:57";2.575;1.568;107,6;"FA"
40.611;13/04/2017 00:00;"08:49";1.563;18;6665,14;"FA"
40.616;13/04/2017 00:00;"09:41";1.053;3.049;280,54;"FA"
40.617;13/04/2017 00:00;"09:45";2.012;49;1327,2;"FA"
40.605;12/04/2017 00:00;"18:27";1.044;2.300;2099,08;"FA"
40.621;13/04/2017 00:00;"10:14";1.933;1.534;171,68;"FA"
40.615;13/04/2017 00:00;"09:13";875;1.568;454,68;"FA"
40.620;13/04/2017 00:00;"10:13";226;18;702;"FA"
40.618;13/04/2017 00:00;"09:48";209;2.182;184,31;"FA"
40.624;13/04/2017 00:00;"10:42";949;2.300;331,51;"FA"
40.625;13/04/2017 00:00;"11:17";2.340;1.534;660,21;"FA"
40.622;13/04/2017 00:00;"10:20";957;18;614,18;"FA"
40.630;13/04/2017 00:00;"11:27";3.106;18;491,6;"FA"
40.623;13/04/2017 00:00;"10:24";1.139;2.300;210;"FA"
40.626;13/04/2017 00:00;"11:22";1.484;2.300;147,8;"FA"
40.631;13/04/2017 00:00;"11:27";823;19;2608,44;"FA"
40.633;13/04/2017 00:00;"11:30";684;2.182;197,23;"FA"
40.628;13/04/2017 00:00;"11:26";773;2.182;1194;"FA"
40.674;13/04/2017 00:00;"15:40";1.373;18;5903,37;"FA"
40.670;13/04/2017 00:00;"15:39";967;19;6540;"FA"
40.667;13/04/2017 00:00;"15:35";3.117;2.481;444;"FA"
40.665;13/04/2017 00:00;"15:33";3.115;1.534;478,13;"FA"
40.664;13/04/2017 00:00;"15:33";616;2.481;1517,11;"FA"
40.734;13/04/2017 00:00;"18:00";495;2.300;247,95;"FA"
40.619;13/04/2017 00:00;"10:11";1.164;1.534;1989,96;"CC"
40.629;13/04/2017 00:00;"11:24";737;2.300;240,5;"FA"
40.639;13/04/2017 00:00;"12:21";417;1.568;129,65;"FA"
40.632;13/04/2017 00:00;"11:30";777;3.049;876,5;"FA"
40.637;13/04/2017 00:00;"12:11";1.089;1.568;81,3;"FA"
40.661;13/04/2017 00:00;"14:58";1.510;18;1651,8;"FA"
40.627;13/04/2017 00:00;"11:21";725;18;1201,27;"FA"
40.635;13/04/2017 00:00;"11:49";1.918;19;1148,05;"FA"
40.672;13/04/2017 00:00;"15:40";2.904;2.481;216,9;"FA"
40.634;13/04/2017 00:00;"11:42";3.116;685;70;"FA"
40.671;13/04/2017 00:00;"15:39";224;18;178,38;"FA"
40.658;13/04/2017 00:00;"14:16";2.103;1.568;149,75;"FA"
40.636;13/04/2017 00:00;"12:05";1.087;19;976,73;"FA"
40.638;13/04/2017 00:00;"12:13";2.235;2.182;955,2;"FA"
40.649;13/04/2017 00:00;"13:52";1.191;19;1291,84;"FA"
40.673;13/04/2017 00:00;"15:42";964;1.568;554;"FA"
40.666;13/04/2017 00:00;"15:34";2.019;18;285,84;"FA"
40.669;13/04/2017 00:00;"15:38";889;18;1347,7;"FA"
40.668;13/04/2017 00:00;"15:35";242;18;449,52;"FA"
40.694;13/04/2017 00:00;"16:46";301;2.182;2907,3;"FA"
40.640;13/04/2017 00:00;"13:11";3.033;3.049;170,2;"FA"
40.644;13/04/2017 00:00;"13:25";1.605;1.534;362,23;"FA"
40.653;13/04/2017 00:00;"14:00";205;1.534;1041,49;"FA"
40.648;13/04/2017 00:00;"13:45";2.899;2.182;315;"FA"
40.646;13/04/2017 00:00;"13:40";307;2.300;205,6;"FA"
40.659;13/04/2017 00:00;"14:15";754;1.534;1118,7;"FA"
40.651;13/04/2017 00:00;"13:57";164;2.300;174;"FA"
40.642;13/04/2017 00:00;"13:19";1.038;18;784,8;"FA"
40.645;13/04/2017 00:00;"13:32";1.331;2.300;213,34;"FA"
40.657;13/04/2017 00:00;"14:14";1.851;19;985,28;"FA"
40.647;13/04/2017 00:00;"13:42";1.852;19;2571;"FA"
40.654;13/04/2017 00:00;"14:01";3.098;2.182;1384,64;"FA"
40.656;13/04/2017 00:00;"14:14";563;2.182;1340;"FA"
40.655;13/04/2017 00:00;"14:07";2.261;2.481;3528;"FA"
40.652;13/04/2017 00:00;"13:59";1.125;19;2360,09;"FA"
40.650;13/04/2017 00:00;"13:53";490;2.481;4667,31;"FA"
40.641;13/04/2017 00:00;"13:18";2.312;2.300;2180;"FA"
40.643;13/04/2017 00:00;"13:23";3.068;18;466,22;"FA"
40.660;13/04/2017 00:00;"14:50";720;2.300;157,86;"FA"
40.692;13/04/2017 00:00;"16:38";3.038;1.559;620,86;"FA"
40.675;13/04/2017 00:00;"15:42";1.197;18;244,46;"FA"
40.685;13/04/2017 00:00;"16:15";913;2.300;358,4;"FA"
40.681;13/04/2017 00:00;"16:09";1.076;2.300;300,82;"FA"
40.679;13/04/2017 00:00;"15:58";1.705;1.559;2080,03;"FA"
40.676;13/04/2017 00:00;"15:44";995;19;1114,8;"FA"
40.688;13/04/2017 00:00;"16:22";1.609;1.559;4200;"FA"
40.677;13/04/2017 00:00;"15:47";1.131;2.481;666;"FA"
